CUSTOM_ID,SR_ID
ID-000314,AA00000005117
ID-000314,AA00000005116
ID-000314,AA00000005115
ID-000314,AA00000005114
ID-000314,AA00000005113
ID-000314,AA00000005112
ID-000314,AA00000005111
ID-000314,AA00000005110
ID-000314,AA00000005109
ID-000314,AA00000005108
ID-000314,AA00000005107
ID-000314,AA00000005106
ID-000314,AA00000005105
ID-000314,AA00000005104
ID-000314,AA00000005103
ID-000314,AA00000005102
ID-003853,AA00000005101
ID-003853,AA00000005100
ID-004075,AA00000005099
ID-004075,AA00000005098
ID-004075,AA00000005097
ID-004075,AA00000005096
ID-004075,AA00000005095
ID-004075,AA00000005094
ID-000418,AA00000005093
ID-000418,AA00000005092
ID-000418,AA00000005091
ID-000418,AA00000005090
ID-000418,AA00000005089
ID-000418,AA00000005088
ID-000418,AA00000005087
ID-000418,AA00000005086
ID-000418,AA00000005085
ID-000418,AA00000005084
ID-000418,AA00000005083
ID-000418,AA00000005082
ID-000418,AA00000005081
ID-000418,AA00000005080
ID-000418,AA00000005079
ID-000418,AA00000005078
ID-000418,AA00000005077
ID-000418,AA00000005076
ID-000418,AA00000005075
ID-000418,AA00000005074
ID-000418,AA00000005073
ID-000418,AA00000005072
ID-000418,AA00000005071
ID-000418,AA00000005070
ID-000418,AA00000005069
ID-000418,AA00000005068
ID-000418,AA00000005067
ID-000418,AA00000005066
ID-000418,AA00000005065
ID-000418,AA00000005064
ID-000418,AA00000005063
ID-000418,AA00000005062
ID-000418,AA00000005061
ID-000418,AA00000005060
ID-000418,AA00000005059
ID-000418,AA00000005058
ID-000418,AA00000005057
ID-000418,AA00000005056
ID-000418,AA00000005055
ID-000418,AA00000005054
ID-000418,AA00000005053
ID-000418,AA00000005052
ID-000418,AA00000005051
ID-000418,AA00000005050
ID-000418,AA00000005049
ID-000418,AA00000005048
ID-000418,AA00000005047
ID-000418,AA00000005046
ID-000418,AA00000005045
ID-000418,AA00000005044
ID-003826,AA00000005043
ID-003826,AA00000005042
ID-003826,AA00000005041
ID-003826,AA00000005040
ID-003826,AA00000005039
ID-003826,AA00000005038
ID-001678,AA00000005037
ID-001678,AA00000005036
ID-001409,AA00000005035
ID-001409,AA00000005034
ID-001409,AA00000005033
ID-001409,AA00000005032
ID-005808,AA00000005031
ID-001715,AA00000005030
ID-001715,AA00000005029
ID-002237,AA00000005028
ID-002237,AA00000005027
ID-002237,AA00000005026
ID-002237,AA00000005025
ID-002237,AA00000005024
ID-002237,AA00000005023
ID-005516,AA00000005022
ID-004033,AA00000005021
ID-004033,AA00000005020
ID-001535,AA00000005019
ID-001535,AA00000005018
ID-001535,AA00000005017
ID-001535,AA00000005016
ID-005397,AA00000005015
ID-005375,AA00000005014
ID-005375,AA00000005013
ID-005492,AA00000005012
ID-000332,AA00000005011
ID-002538,AA00000005010
ID-003525,AA00000005009
ID-003525,AA00000005008
ID-003525,AA00000005007
ID-000849,AA00000005006
ID-000849,AA00000005005
ID-001731,AA00000005004
ID-001731,AA00000005003
ID-001731,AA00000005002
ID-001731,AA00000005001
ID-001731,AA00000005000
ID-001731,AA00000004999
ID-001731,AA00000004998
ID-001731,AA00000004997
ID-001731,AA00000004996
ID-000705,AA00000004995
ID-000705,AA00000004994
ID-000705,AA00000004993
ID-000705,AA00000004992
ID-000705,AA00000004991
ID-000705,AA00000004990
ID-005835,AA00000004989
ID-000517,AA00000004988
ID-000517,AA00000004987
ID-000517,AA00000004986
ID-000517,AA00000004985
ID-000517,AA00000004984
ID-000517,AA00000004983
ID-000517,AA00000004982
ID-000517,AA00000004981
ID-000517,AA00000004980
ID-000517,AA00000004979
ID-000517,AA00000004978
ID-000517,AA00000004977
ID-000517,AA00000004976
ID-000517,AA00000004975
ID-000517,AA00000004974
ID-003729,AA00000004973
ID-001280,AA00000004972
ID-001280,AA00000004971
ID-001280,AA00000004970
ID-001280,AA00000004969
ID-001698,AA00000004968
ID-001698,AA00000004967
ID-001698,AA00000004966
ID-001698,AA00000004965
ID-001698,AA00000004964
ID-001698,AA00000004963
ID-001698,AA00000004962
ID-001698,AA00000004961
ID-004922,AA00000004960
ID-004922,AA00000004959
ID-001893,AA00000004958
ID-001893,AA00000004957
ID-000514,AA00000004956
ID-000514,AA00000004955
ID-000514,AA00000004954
ID-000514,AA00000004953
ID-000514,AA00000004952
ID-000514,AA00000004951
ID-000514,AA00000004950
ID-000514,AA00000004949
ID-000514,AA00000004948
ID-000514,AA00000004947
ID-000514,AA00000004946
ID-000514,AA00000004945
ID-000514,AA00000004944
ID-000514,AA00000004943
ID-000514,AA00000004942
ID-000514,AA00000004941
ID-000514,AA00000004940
ID-001188,AA00000004939
ID-001188,AA00000004938
ID-001629,AA00000004937
ID-001629,AA00000004936
ID-001246,AA00000004935
ID-001246,AA00000004934
ID-001246,AA00000004933
ID-001246,AA00000004932
ID-001246,AA00000004931
ID-001246,AA00000004930
ID-001246,AA00000004929
ID-001246,AA00000004928
ID-001246,AA00000004927
ID-001246,AA00000004926
ID-001246,AA00000004925
ID-002960,AA00000004924
ID-005731,AA00000004923
ID-004629,AA00000004922
ID-004629,AA00000004921
ID-004497,AA00000004920
ID-004497,AA00000004919
ID-001985,AA00000004918
ID-001985,AA00000004917
ID-001985,AA00000004916
ID-001985,AA00000004915
ID-002886,AA00000004914
ID-002886,AA00000004913
ID-005348,AA00000004912
ID-000677,AA00000004911
ID-000677,AA00000004910
ID-002858,AA00000004909
ID-002858,AA00000004908
ID-002858,AA00000004907
ID-002858,AA00000004906
ID-001556,AA00000004905
ID-001556,AA00000004904
ID-001231,AA00000004903
ID-001231,AA00000004902
ID-001231,AA00000004901
ID-001231,AA00000004900
ID-001231,AA00000004899
ID-001231,AA00000004898
ID-001231,AA00000004897
ID-001231,AA00000004896
ID-001231,AA00000004895
ID-001231,AA00000004894
ID-004582,AA00000004893
ID-004582,AA00000004892
ID-004582,AA00000004891
ID-004582,AA00000004890
ID-004582,AA00000004889
ID-004582,AA00000004888
ID-004582,AA00000004887
ID-004582,AA00000004886
ID-004582,AA00000004885
ID-004582,AA00000004884
ID-004582,AA00000004883
ID-004582,AA00000004882
ID-002536,AA00000004881
ID-002920,AA00000004880
ID-002920,AA00000004879
ID-002920,AA00000004878
ID-002920,AA00000004877
ID-005453,AA00000004876
ID-005720,AA00000004875
ID-005920,AA00000004874
ID-005920,AA00000004873
ID-002215,AA00000004872
ID-002215,AA00000004871
ID-004551,AA00000004870
ID-004551,AA00000004869
ID-004551,AA00000004868
ID-004551,AA00000004867
ID-000654,AA00000004866
ID-002549,AA00000004865
ID-004840,AA00000004864
ID-005880,AA00000004863
ID-003904,AA00000004862
ID-003904,AA00000004861
ID-002260,AA00000004860
ID-002260,AA00000004859
ID-002591,AA00000004858
ID-002591,AA00000004857
ID-002591,AA00000004856
ID-001899,AA00000004855
ID-001899,AA00000004854
ID-001899,AA00000004853
ID-004520,AA00000004852
ID-004520,AA00000004851
ID-004520,AA00000004850
ID-000809,AA00000004849
ID-000809,AA00000004848
ID-000809,AA00000004847
ID-000809,AA00000004846
ID-000809,AA00000004845
ID-000809,AA00000004844
ID-005848,AA00000004843
ID-002053,AA00000004842
ID-002053,AA00000004841
ID-002053,AA00000004840
ID-003076,AA00000004839
ID-003076,AA00000004838
ID-003076,AA00000004837
ID-003076,AA00000004836
ID-003967,AA00000004835
ID-003967,AA00000004834
ID-003967,AA00000004833
ID-003967,AA00000004832
ID-003967,AA00000004831
ID-003967,AA00000004830
ID-005401,AA00000004829
ID-000745,AA00000004828
ID-000745,AA00000004827
ID-001498,AA00000004826
ID-001498,AA00000004825
ID-001498,AA00000004824
ID-001498,AA00000004823
ID-001498,AA00000004822
ID-001498,AA00000004821
ID-001498,AA00000004820
ID-001498,AA00000004819
ID-001498,AA00000004818
ID-001498,AA00000004817
ID-001498,AA00000004816
ID-005890,AA00000004815
ID-003793,AA00000004814
ID-003793,AA00000004813
ID-002788,AA00000004812
ID-002788,AA00000004811
ID-002788,AA00000004810
ID-002788,AA00000004809
ID-005650,AA00000004808
ID-000347,AA00000004807
ID-000347,AA00000004806
ID-000347,AA00000004805
ID-000347,AA00000004804
ID-002357,AA00000004803
ID-002357,AA00000004802
ID-002357,AA00000004801
ID-001195,AA00000004800
ID-001195,AA00000004799
ID-001232,AA00000004798
ID-001232,AA00000004797
ID-001232,AA00000004796
ID-001232,AA00000004795
ID-001232,AA00000004794
ID-001232,AA00000004793
ID-001232,AA00000004792
ID-001232,AA00000004791
ID-001232,AA00000004790
ID-001232,AA00000004789
ID-001232,AA00000004788
ID-001232,AA00000004787
ID-001232,AA00000004786
ID-001232,AA00000004785
ID-001232,AA00000004784
ID-001232,AA00000004783
ID-001232,AA00000004782
ID-001232,AA00000004781
ID-001232,AA00000004780
ID-001232,AA00000004779
ID-001232,AA00000004778
ID-001232,AA00000004777
ID-001232,AA00000004776
ID-001232,AA00000004775
ID-001232,AA00000004774
ID-001232,AA00000004773
ID-001232,AA00000004772
ID-001232,AA00000004771
ID-001232,AA00000004770
ID-001232,AA00000004769
ID-001232,AA00000004768
ID-001232,AA00000004767
ID-001232,AA00000004766
ID-001232,AA00000004765
ID-001232,AA00000004764
ID-001232,AA00000004763
ID-001232,AA00000004762
ID-001232,AA00000004761
ID-001232,AA00000004760
ID-001232,AA00000004759
ID-001232,AA00000004758
ID-001232,AA00000004757
ID-003137,AA00000004756
ID-003137,AA00000004755
ID-003137,AA00000004754
ID-004421,AA00000004753
ID-004421,AA00000004752
ID-003913,AA00000004751
ID-003913,AA00000004750
ID-003913,AA00000004749
ID-003913,AA00000004748
ID-001896,AA00000004747
ID-001896,AA00000004746
ID-000312,AA00000004745
ID-000312,AA00000004744
ID-000312,AA00000004743
ID-000312,AA00000004742
ID-000312,AA00000004741
ID-000312,AA00000004740
ID-001235,AA00000004739
ID-001235,AA00000004738
ID-001235,AA00000004737
ID-001263,AA00000004736
ID-001263,AA00000004735
ID-001263,AA00000004734
ID-003895,AA00000004733
ID-001061,AA00000004732
ID-001061,AA00000004731
ID-001061,AA00000004730
ID-001061,AA00000004729
ID-002309,AA00000004728
ID-002309,AA00000004727
ID-004509,AA00000004726
ID-004509,AA00000004725
ID-005930,AA00000004724
ID-005930,AA00000004723
ID-005930,AA00000004722
ID-000784,AA00000004721
ID-000784,AA00000004720
ID-000784,AA00000004719
ID-000784,AA00000004718
ID-000784,AA00000004717
ID-000784,AA00000004716
ID-000784,AA00000004715
ID-000784,AA00000004714
ID-000784,AA00000004713
ID-000784,AA00000004712
ID-000784,AA00000004711
ID-000784,AA00000004710
ID-000784,AA00000004709
ID-000784,AA00000004708
ID-000784,AA00000004707
ID-000784,AA00000004706
ID-000784,AA00000004705
ID-000784,AA00000004704
ID-000784,AA00000004703
ID-000784,AA00000004702
ID-000784,AA00000004701
ID-000784,AA00000004700
ID-000784,AA00000004699
ID-000784,AA00000004698
ID-000784,AA00000004697
ID-000784,AA00000004696
ID-000784,AA00000004695
ID-000784,AA00000004694
ID-000784,AA00000004693
ID-000784,AA00000004692
ID-000784,AA00000004691
ID-000784,AA00000004690
ID-000784,AA00000004689
ID-000784,AA00000004688
ID-000784,AA00000004687
ID-000784,AA00000004686
ID-000784,AA00000004685
ID-000784,AA00000004684
ID-000784,AA00000004683
ID-000784,AA00000004682
ID-000784,AA00000004681
ID-000784,AA00000004680
ID-000784,AA00000004679
ID-000784,AA00000004678
ID-000784,AA00000004677
ID-000784,AA00000004676
ID-000784,AA00000004675
ID-000784,AA00000004674
ID-000784,AA00000004673
ID-000784,AA00000004672
ID-000784,AA00000004671
ID-000784,AA00000004670
ID-000784,AA00000004669
ID-000784,AA00000004668
ID-003446,AA00000004667
ID-003446,AA00000004666
ID-004901,AA00000004665
ID-002613,AA00000004664
ID-002613,AA00000004663
ID-002613,AA00000004662
ID-002613,AA00000004661
ID-002613,AA00000004660
ID-002613,AA00000004659
ID-002613,AA00000004658
ID-002613,AA00000004657
ID-002613,AA00000004656
ID-002613,AA00000004655
ID-004679,AA00000004654
ID-004679,AA00000004653
ID-004729,AA00000004652
ID-004729,AA00000004651
ID-002012,AA00000004650
ID-002012,AA00000004649
ID-002012,AA00000004648
ID-002012,AA00000004647
ID-001733,AA00000004646
ID-001733,AA00000004645
ID-001733,AA00000004644
ID-001733,AA00000004643
ID-001733,AA00000004642
ID-002090,AA00000004641
ID-002090,AA00000004640
ID-000156,AA00000004639
ID-000156,AA00000004638
ID-000156,AA00000004637
ID-000156,AA00000004636
ID-000156,AA00000004635
ID-000156,AA00000004634
ID-000156,AA00000004633
ID-000156,AA00000004632
ID-000156,AA00000004631
ID-000156,AA00000004630
ID-000156,AA00000004629
ID-000156,AA00000004628
ID-000156,AA00000004627
ID-000156,AA00000004626
ID-000156,AA00000004625
ID-000156,AA00000004624
ID-000156,AA00000004623
ID-000156,AA00000004622
ID-000156,AA00000004621
ID-000156,AA00000004620
ID-000156,AA00000004619
ID-000156,AA00000004618
ID-000156,AA00000004617
ID-000156,AA00000004616
ID-000156,AA00000004615
ID-000156,AA00000004614
ID-000156,AA00000004613
ID-000156,AA00000004612
ID-000156,AA00000004611
ID-000156,AA00000004610
ID-000156,AA00000004609
ID-000156,AA00000004608
ID-000156,AA00000004607
ID-000156,AA00000004606
ID-000156,AA00000004605
ID-000156,AA00000004604
ID-000156,AA00000004603
ID-000156,AA00000004602
ID-000156,AA00000004601
ID-000156,AA00000004600
ID-000156,AA00000004599
ID-000156,AA00000004598
ID-000156,AA00000004597
ID-000156,AA00000004596
ID-000156,AA00000004595
ID-000156,AA00000004594
ID-000156,AA00000004593
ID-000156,AA00000004592
ID-000156,AA00000004591
ID-000156,AA00000004590
ID-000156,AA00000004589
ID-000156,AA00000004588
ID-000156,AA00000004587
ID-000156,AA00000004586
ID-000156,AA00000004585
ID-000156,AA00000004584
ID-000156,AA00000004583
ID-000156,AA00000004582
ID-000156,AA00000004581
ID-000156,AA00000004580
ID-000156,AA00000004579
ID-001930,AA00000004578
ID-001930,AA00000004577
ID-001930,AA00000004576
ID-000812,AA00000004575
ID-000812,AA00000004574
ID-005892,AA00000004573
ID-005892,AA00000004572
ID-005403,AA00000004571
ID-005403,AA00000004570
ID-005403,AA00000004569
ID-005403,AA00000004568
ID-005403,AA00000004567
ID-005403,AA00000004566
ID-005403,AA00000004565
ID-005692,AA00000004564
ID-002973,AA00000004563
ID-002973,AA00000004562
ID-002973,AA00000004561
ID-003138,AA00000004560
ID-003138,AA00000004559
ID-003138,AA00000004558
ID-003138,AA00000004557
ID-003138,AA00000004556
ID-003138,AA00000004555
ID-003138,AA00000004554
ID-003138,AA00000004553
ID-003138,AA00000004552
ID-000043,AA00000004551
ID-000043,AA00000004550
ID-000043,AA00000004549
ID-000043,AA00000004548
ID-000043,AA00000004547
ID-000043,AA00000004546
ID-005294,AA00000004545
ID-004312,AA00000004544
ID-004707,AA00000004543
ID-000446,AA00000004542
ID-005974,AA00000004541
ID-003723,AA00000004540
ID-003723,AA00000004539
ID-003703,AA00000004538
ID-003703,AA00000004537
ID-002471,AA00000004536
ID-002471,AA00000004535
ID-002945,AA00000004534
ID-002945,AA00000004533
ID-001960,AA00000004532
ID-001960,AA00000004531
ID-001960,AA00000004530
ID-000527,AA00000004529
ID-000527,AA00000004528
ID-000527,AA00000004527
ID-000527,AA00000004526
ID-000527,AA00000004525
ID-000527,AA00000004524
ID-000527,AA00000004523
ID-000527,AA00000004522
ID-000527,AA00000004521
ID-000527,AA00000004520
ID-000527,AA00000004519
ID-000527,AA00000004518
ID-000527,AA00000004517
ID-000527,AA00000004516
ID-000527,AA00000004515
ID-000527,AA00000004514
ID-000527,AA00000004513
ID-000527,AA00000004512
ID-000527,AA00000004511
ID-000527,AA00000004510
ID-000527,AA00000004509
ID-000527,AA00000004508
ID-003028,AA00000004507
ID-003859,AA00000004506
ID-003859,AA00000004505
ID-003859,AA00000004504
ID-004857,AA00000004503
ID-002698,AA00000004502
ID-002698,AA00000004501
ID-000899,AA00000004500
ID-000899,AA00000004499
ID-000899,AA00000004498
ID-000899,AA00000004497
ID-000002,AA00000004496
ID-000002,AA00000004495
ID-000002,AA00000004494
ID-000002,AA00000004493
ID-000002,AA00000004492
ID-000002,AA00000004491
ID-000002,AA00000004490
ID-000002,AA00000004489
ID-000002,AA00000004488
ID-000002,AA00000004487
ID-000002,AA00000004486
ID-000002,AA00000004485
ID-000002,AA00000004484
ID-000002,AA00000004483
ID-000002,AA00000004482
ID-000002,AA00000004481
ID-000002,AA00000004480
ID-000002,AA00000004479
ID-000002,AA00000004478
ID-000002,AA00000004477
ID-000002,AA00000004476
ID-000002,AA00000004475
ID-000002,AA00000004474
ID-000002,AA00000004473
ID-000002,AA00000004472
ID-000002,AA00000004471
ID-000002,AA00000004470
ID-000002,AA00000004469
ID-000002,AA00000004468
ID-000002,AA00000004467
ID-000002,AA00000004466
ID-000002,AA00000004465
ID-000002,AA00000004464
ID-000002,AA00000004463
ID-000002,AA00000004462
ID-000002,AA00000004461
ID-000002,AA00000004460
ID-000002,AA00000004459
ID-000002,AA00000004458
ID-000002,AA00000004457
ID-000002,AA00000004456
ID-000002,AA00000004455
ID-000002,AA00000004454
ID-000002,AA00000004453
ID-000002,AA00000004452
ID-000002,AA00000004451
ID-000002,AA00000004450
ID-000002,AA00000004449
ID-000002,AA00000004448
ID-000002,AA00000004447
ID-000002,AA00000004446
ID-000002,AA00000004445
ID-000002,AA00000004444
ID-000002,AA00000004443
ID-000002,AA00000004442
ID-000002,AA00000004441
ID-000002,AA00000004440
ID-000002,AA00000004439
ID-000002,AA00000004438
ID-000002,AA00000004437
ID-005130,AA00000004436
ID-003769,AA00000004435
ID-003769,AA00000004434
ID-003219,AA00000004433
ID-003892,AA00000004432
ID-003892,AA00000004431
ID-003892,AA00000004430
ID-005233,AA00000004429
ID-001283,AA00000004428
ID-001283,AA00000004427
ID-001049,AA00000004426
ID-001049,AA00000004425
ID-001049,AA00000004424
ID-001049,AA00000004423
ID-001049,AA00000004422
ID-001049,AA00000004421
ID-001049,AA00000004420
ID-004550,AA00000004419
ID-004550,AA00000004418
ID-003045,AA00000004417
ID-003045,AA00000004416
ID-000530,AA00000004415
ID-000530,AA00000004414
ID-000722,AA00000004413
ID-000722,AA00000004412
ID-000722,AA00000004411
ID-000722,AA00000004410
ID-000722,AA00000004409
ID-000722,AA00000004408
ID-000722,AA00000004407
ID-000722,AA00000004406
ID-000722,AA00000004405
ID-004009,AA00000004404
ID-004009,AA00000004403
ID-005813,AA00000004402
ID-000274,AA00000004401
ID-000274,AA00000004400
ID-000274,AA00000004399
ID-000274,AA00000004398
ID-000274,AA00000004397
ID-000274,AA00000004396
ID-000274,AA00000004395
ID-000274,AA00000004394
ID-000274,AA00000004393
ID-000274,AA00000004392
ID-000274,AA00000004391
ID-000274,AA00000004390
ID-000274,AA00000004389
ID-000274,AA00000004388
ID-000274,AA00000004387
ID-000274,AA00000004386
ID-000274,AA00000004385
ID-002958,AA00000004384
ID-002958,AA00000004383
ID-004486,AA00000004382
ID-004486,AA00000004381
ID-003003,AA00000004380
ID-003003,AA00000004379
ID-003003,AA00000004378
ID-003003,AA00000004377
ID-003484,AA00000004376
ID-002068,AA00000004375
ID-002068,AA00000004374
ID-002068,AA00000004373
ID-002068,AA00000004372
ID-002068,AA00000004371
ID-002068,AA00000004370
ID-002068,AA00000004369
ID-002068,AA00000004368
ID-002068,AA00000004367
ID-002068,AA00000004366
ID-002068,AA00000004365
ID-002068,AA00000004364
ID-002068,AA00000004363
ID-002068,AA00000004362
ID-002068,AA00000004361
ID-002068,AA00000004360
ID-002068,AA00000004359
ID-002068,AA00000004358
ID-002068,AA00000004357
ID-002068,AA00000004356
ID-002068,AA00000004355
ID-002068,AA00000004354
ID-002068,AA00000004353
ID-002068,AA00000004352
ID-005321,AA00000004351
ID-001653,AA00000004350
ID-001653,AA00000004349
ID-001653,AA00000004348
ID-001653,AA00000004347
ID-001653,AA00000004346
ID-001653,AA00000004345
ID-001653,AA00000004344
ID-001653,AA00000004343
ID-001653,AA00000004342
ID-001653,AA00000004341
ID-001653,AA00000004340
ID-003031,AA00000004339
ID-003031,AA00000004338
ID-003031,AA00000004337
ID-001739,AA00000004336
ID-001739,AA00000004335
ID-001739,AA00000004334
ID-001739,AA00000004333
ID-004843,AA00000004332
ID-004850,AA00000004331
ID-004850,AA00000004330
ID-005970,AA00000004329
ID-004833,AA00000004328
ID-003857,AA00000004327
ID-005505,AA00000004326
ID-001015,AA00000004325
ID-001015,AA00000004324
ID-001015,AA00000004323
ID-001015,AA00000004322
ID-001015,AA00000004321
ID-001015,AA00000004320
ID-001015,AA00000004319
ID-002297,AA00000004318
